,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
K11D12.9,22.06330693,1.197714273,1.570429797,-0.388268401,0.697817419,0.802388789
K11D2.1,141.562382,2.425143727,1.668361247,0.659325205,0.509686961,0.646705576
K11D2.5,26.01836559,-0.9378379,1.382157345,-2.926265526,0.00343058,0.023140677
K11E4.1,128.3143272,1.70791286,1.717116442,-0.104164603,0.917038724,0.952323471
K11G12.6,421.7772854,0.887462844,1.697562985,-0.543804898,0.586575738,0.714045295
K11G9.1,7.613509926,-2.510972956,1.209942,-2.061823079,0.039224583,0.08867982
K11G9.2,37.00230461,1.512008548,1.489330433,0.141613044,0.887385663,0.933314193
K11G9.5,122.1408347,0.208544743,1.653449954,-2.390092403,0.016844134,0.048054478
K11H12.1,33.38595783,-5.650656376,1.422727929,-3.882090511,0.000103562,0.002185269
K11H12.7,27.59030933,1.145189655,1.478966112,-0.943043556,0.345658624,0.490744098
K11H12.8,1072.903925,-0.298050245,1.319018481,-1.053841834,0.291955337,0.432610795
K11H12.9,1.622702231,0.557863774,1.18061339,-2.616791784,0.008876047,0.036673381
K11H3.2,42.22899642,-1.153099392,1.465679483,-2.694437385,0.007050757,0.033172287
K12B6.9,253.2696532,-0.728230871,1.530972688,-2.576992638,0.009966407,0.03846068
K12C11.1,263.3026497,0.243086653,1.572997751,-0.899740764,0.368258224,0.515196511
K12D12.4,48.0429778,1.534371769,1.555640652,-2.664199308,0.007717182,0.034598626
K12D12.6,1.412707592,-0.063472782,1.271235526,-0.049866326,0.960228912,0.975830997
K12H4.2,27.52954338,0.899470285,1.482415024,-1.93825074,0.052592639,0.11226857
K12H4.3,188.7776656,0.483200192,1.627704278,-1.448307061,0.147531194,0.253907286
K12H4.4,762.2825329,0.374942872,1.478487325,0.253856592,0.799606351,0.875247797
K12H4.5,525.4062768,0.39453458,1.432364618,0.27569135,0.78278514,0.863286959
K12H4.7,40858.69222,-0.509131998,0.635354139,-0.801319667,0.422946608,0.568263098
K12H6.2,7.470992914,0.826318232,1.183408519,-3.798425932,0.000145618,0.002837648
LLC1.2,2332.782365,-3.024523612,1.085973695,-2.78076021,0.005423178,0.029441316
M01B12.4,236.0237057,2.455432028,1.336204003,-0.798247458,0.424726902,0.569702388
M01D7.11,1014.706122,0.290928536,1.217355547,0.239048194,0.811068213,0.882642997
M01D7.9,0.359676811,4.729276808,0.926694698,-1.968492528,0.049011395,0.106142239
M01E11.2,111.7661903,-1.426213103,1.589473604,-2.440609662,0.014662494,0.045057841
M01E5.2,76.81817006,0.955226626,1.505630178,-1.726589063,0.084241492,0.162914716
M01E5.3,236.2882723,0.982146343,1.343139646,-1.456670286,0.145207416,0.250777528
M01E5.4,19.73228935,-5.758530071,1.27701903,-4.437958329,9.08E-06,0.000417875
M01F1.3,255.6702475,-0.628154564,1.639371487,-1.123127391,0.261383395,0.396651105
M01F1.4,249.2271157,-1.979949197,1.659291926,-1.935744168,0.052899042,0.112837496
M01F1.8,101.9271286,1.064781273,1.536581449,-0.214571356,0.830101529,0.895148716
M01G12.9,120.4133462,-2.401220572,1.654240793,-2.307570726,0.021023024,0.054841531
M01G5.3,138.5076322,-1.891647282,1.621092663,-2.400274538,0.01638278,0.047296333
M01H9.3,1224.895425,-0.269718071,1.577709469,-0.170792539,0.864386896,0.917252984
M02B1.2,30.68725831,3.122710208,1.398713465,-2.832961987,0.004611887,0.026913692
M02B1.4,442.4228723,-0.538294493,1.824025566,-0.293698808,0.768988065,0.853659299
M02D8.2,57.66844004,-0.481356452,1.587398243,-2.417575894,0.015624275,0.046296612
M02D8.3,238.1269456,2.437236005,1.476929508,0.761363818,0.446439793,0.589291499
M02D8.6,739.9334055,1.665076705,1.13855693,1.464376056,0.143091227,0.247720414
M02D8.7,4.383464977,-1.392574378,1.41413652,-0.984164021,0.325034873,0.46853288
M02E1.1,446.9334942,3.041852201,1.33804938,0.982729963,0.32574036,0.469355505
M02F4.1,0.886582229,2.099680585,0.98644004,-2.520115866,0.011731621,0.040995912
M02G9.1,93.18748519,1.466768538,1.40690147,-3.060790336,0.002207536,0.018615568
M02G9.2,1888.935563,3.536348867,1.491693462,2.405150071,0.016165826,0.047077754
M02G9.4,8.997352967,1.536742187,1.155180108,-4.619170084,3.85E-06,0.000228649
M02H5.8,677.1799602,-0.854422705,1.583791547,-0.537863337,0.590671402,0.717140857
M03A1.8,42.5978488,-3.279541019,1.539981031,-2.109313602,0.034917521,0.080583501
M03B6.1,37.66300899,1.518569873,1.426975585,-1.031330366,0.302385923,0.443723092
M03B6.3,118.1890085,-5.277429525,1.460698737,-3.58072047,0.000342648,0.005390983
M03B6.4,32.60579694,1.342761555,1.503342517,-2.666874799,0.007656019,0.034490554
M03C11.1,10.1635545,3.737018093,1.249194052,-3.59780989,0.000320908,0.005148824
M03C11.3,126.1291317,2.23723162,1.57413302,-0.052642843,0.95801648,0.974246143
M03C11.6,10.48847837,-5.008762801,1.293883053,-3.812811792,0.000137395,0.002723127
M03C11.8,487.7222095,1.371769162,1.469906737,-0.256955093,0.79721344,0.873223031
M03D4.3,105.6358428,2.97074291,1.557747383,1.935616351,0.052914706,0.112840773
M03E7.2,576.0736523,1.324487167,1.651132019,0.808700239,0.418687591,0.564355644
M03F4.6,4927.421242,0.949378387,1.280113096,0.742589001,0.45773055,0.599422717
M03F8.1,58.35858614,-0.874684769,1.723131562,-0.505268558,0.613370224,0.734539324
M03F8.3,228.3625036,0.220013459,1.609707037,-0.99960099,0.317503644,0.460153401
M04B2.6,20.94061572,2.737623351,1.553922354,0.185023934,0.853210263,0.910480302
M04B2.7,11.39839541,-0.6610021,1.251326789,-2.760029692,0.005779611,0.030259007
M04C3.1,694.9381372,0.572628269,1.580993479,-0.406761611,0.684183084,0.791044091
M04C3.5,184.0598305,0.613842959,1.685701126,-0.142648949,0.886567437,0.93254752
M04C9.1,105.0917855,-2.500778187,1.663888053,-1.48978578,0.136280571,0.238274283
M04D8.7,281.5314386,2.755222661,1.562926245,1.787648225,0.07383278,0.147200493
M04F3.3,50.61500586,0.804025692,1.569141152,-2.509402769,0.01209355,0.041557244
M04F3.4,113.405526,0.537147933,1.557795341,-1.78811959,0.073756716,0.147105002
M04G7.1,156.0921206,-2.732257318,1.674610878,-1.615360079,0.10623274,0.194359953
M04G7.3,32.07540428,0.254612157,1.448065576,-2.738205613,0.006177544,0.031143039
M05B5.1,164.2372894,-7.252994026,1.358643756,-5.251191404,1.51E-07,1.77E-05
M05B5.3,164.0197142,0.011984918,1.682714665,-2.236477251,0.025320526,0.062730762
M05B5.7,15.96934607,1.885646986,1.382002564,-2.158540547,0.030885829,0.073036561
M05D6.1,38.51833667,1.769270013,1.402876479,-2.023702886,0.043000731,0.095501306
M05D6.2,172.9217448,-0.260183037,1.440995198,-1.978074554,0.047920297,0.104298291
M05D6.5,138.6372384,-1.348275734,1.521415973,-2.561252724,0.010429546,0.039284747
M05D6.6,632.1782115,-1.377977728,1.668464854,-0.820967314,0.411664887,0.557489092
M106.3,168.2724837,-2.601198276,1.62162978,-2.425864174,0.015271985,0.04578527
M110.3,205.4140083,0.569145546,1.657792431,-2.256952624,0.024011035,0.060330831
M110.9,451.723699,2.555952725,1.614892365,1.608184661,0.107794741,0.196735292
M116.5,26.72301773,-6.021186259,1.377323101,-4.285051442,1.83E-05,0.000640359
M117.1,196.1547533,-0.2302342,1.599616284,-0.711972169,0.47648201,0.617338917
M117.6,3.362173836,4.001499084,0.97402729,-4.230432134,2.33E-05,0.000758947
M142.8,29.6005031,1.622495259,1.4208326,-2.722557006,0.006477886,0.03173617
M153.1,64.5460305,0.712075142,1.529340414,-2.591509934,0.009555578,0.037791751
M153.2,168.4496136,1.760694909,1.598611665,1.111538257,0.266336732,0.402588592
M153.4,530.9955457,3.14541355,1.657106968,1.948203546,0.051390613,0.110107682
M162.7,131.8584797,-1.038580204,1.776785296,-0.580559519,0.561537362,0.691902529
M163.19,56.95194579,1.239842177,1.477136939,0.842390002,0.399569687,0.546198846
M163.5,0.236468259,3.641948296,0.951931719,-0.854047992,0.393078398,0.540579838
M163.7,0.295039833,3.670638441,1.925175713,-0.500023395,0.617058605,0.737434454
M163.8,148.4264778,0.014319416,1.589732084,-2.638562102,0.008325845,0.035816907
M163.9,0.323913628,5.307151878,0.881507279,-1.912074678,0.055866616,0.117955692
M176.11,35.56228958,2.956817264,1.516163686,-2.684407019,0.007265859,0.033654944
M176.4,126.3777162,-0.054596741,1.654768774,-2.325637205,0.020037913,0.053282243
M176.5,46.17052817,1.451073557,1.558099706,-2.542980899,0.010991124,0.039974854
M176.9,122.063468,-2.312293177,1.589716404,-2.372695286,0.017658825,0.049229346
M18.6,519.0441159,-3.502124258,1.649237255,-2.102671094,0.035494531,0.081676573
M28.10,34.87267818,1.061484539,1.377230611,-3.126899785,0.001766601,0.0166574
M28.4,61.05088573,1.225922704,1.46069565,-2.516027419,0.011868595,0.041203928
M28.5,885.9069765,0.048212234,1.341758875,0.035928233,0.971339583,0.981772977
M28.9,345.7420745,1.196248215,1.633781812,-0.773316209,0.439335265,0.583675508
M4.1,14.60385444,0.464226867,1.297188846,-3.159128442,0.001582417,0.015771325
M57.2,577.6417649,0.874143157,1.692753034,0.519480886,0.603425438,0.726210243
M60.4,1622.698891,-0.38088973,1.360821377,-0.27970851,0.779701149,0.861432039
M60.6,152.7277163,0.355384054,1.369412995,-2.741783509,0.00611066,0.030984595
M60.7,74.39017531,-0.886262138,1.612178928,-2.480618733,0.013115458,0.042884005
M7.12,144.5710258,-0.019663725,1.679291205,-2.313713114,0.020683464,0.054199393
M7.7,43.7148277,0.869125595,1.544555785,-2.633055941,0.008462041,0.036174045
M70.1,85.8497094,-1.961388492,1.445917963,-2.704109215,0.006848777,0.032606246
M70.3,196.3403443,-1.748517331,1.645819568,-2.277189314,0.022774923,0.058077166
M70.4,329.8918106,0.949758572,1.585654876,0.601500614,0.547506603,0.681285021
M70.5,8.83774856,-1.838799615,1.468639659,-1.247954609,0.21204768,0.338091592
M79.2,89.30541823,1.582485066,1.451072916,-2.427826446,0.01518961,0.045703751
M88.3,82.64915032,-1.421561766,1.619745419,-2.342066741,0.019177285,0.051785611
ND1,33902.57844,2.296126179,0.5306033,4.327663374,1.51E-05,0.000576578
ND2,17121.48754,2.09818627,0.558065987,3.76001479,0.000169903,0.003163351
ND3,11773.4925,2.425277172,0.597176899,4.061685372,4.87E-05,0.001288297
ND4,33928.58516,1.838025772,0.534362028,3.439842581,0.000582053,0.008127727
ND4L,8501.742701,1.769519997,0.617391343,2.866386729,0.004151867,0.025479584
ND5,64033.80228,1.911610801,0.475393711,4.02124435,5.79E-05,0.001464109
ND6,113812.1142,2.287522056,0.415413792,5.506736746,3.66E-08,5.30E-06
R01B10.6,1084.344072,2.072697995,1.556587114,1.344229012,0.178874343,0.29539012
R01B10.7,10.44802774,4.298274549,1.587981993,1.768495126,0.076978166,0.151963135
R01E6.2,130.8503663,0.473985688,1.651352764,-1.656325359,0.097655948,0.182438987
R01H2.2,120.5164789,-4.532395117,1.569490502,-2.855303895,0.004299567,0.025988989
R01H2.4,62.50495725,0.954364973,1.588239902,-2.626800978,0.008619173,0.03635996
R01H2.8,4.388647845,4.739739908,1.173807879,-3.129263614,0.00175245,0.016609423
R02C2.7,415.8936221,2.098117221,1.60317171,1.324117935,0.18546388,0.304203867
R02D1.2,34.8502587,-3.342215301,1.570454982,-2.111620674,0.034718998,0.080229015
R02D3.1,4391.936135,-10.518958,0.943794423,-11.07510213,1.66E-28,4.33E-25
R02D3.3,96.30436647,2.097414482,1.500891829,-2.527460619,0.011489071,0.040734333
R02D3.4,141.6036925,-0.953152884,1.627165684,-2.36820066,0.017874838,0.049589027
R02D5.7,96.1133749,-0.732009025,1.400126844,-1.414657768,0.157168862,0.267409801
R02D5.8,39.5570662,-1.798823238,1.495537662,-1.196814198,0.231378983,0.361939901
R02E4.3,359.5216038,0.863384719,1.363864048,0.634055528,0.526044584,0.66119563
R02F11.1,116.1523214,0.35918983,1.622347062,-0.646221199,0.518136112,0.654405283
R02F11.11,1.008891212,5.220403158,1.042087259,-2.903214291,0.003693538,0.024166157
R02F11.2,3203.601519,5.267287665,1.197925446,4.425984928,9.60E-06,0.000432221
R02F11.3,45.85453845,2.643527981,1.533008922,-2.002240787,0.045258841,0.099584705
R02F2.1,2338.554349,1.133864734,1.405259644,0.808946268,0.418546054,0.564237678
R02F2.10,19.88089389,-2.242674932,1.550993673,-1.434963004,0.15129764,0.259278729
R02F2.7,82.65067326,-1.311502788,1.474198428,-2.65808758,0.007858547,0.034935727
R03C1.1,67.37765591,-2.568131722,1.590369364,-1.601960377,0.109164372,0.1987488
R03G5.6,18.72347912,-0.820871728,1.33929006,-3.193580381,0.001405202,0.014761379
R03G8.6,431.9079056,-0.755955197,1.650995208,-0.456319581,0.648160185,0.763422771
R04A9.1,165.5996624,3.555857076,1.553102099,2.332734237,0.019662098,0.052578242
R04A9.3,28.66417302,-5.07576568,0.928607651,-5.429241711,5.66E-08,7.78E-06
R04A9.6,2.627714359,-1.620151464,1.014885154,-1.596392797,0.110401123,0.20037663
R04A9.7,1.234314371,0.458389643,1.014351503,0.452710949,0.650756894,0.765445469
R04A9.9,2.853805464,-2.304624082,0.876541838,-2.620302126,0.00878519,0.036545904
R04B3.1,21.32047513,2.106741138,1.41057604,-3.099504649,0.001938445,0.017394383
R04B3.3,134.3514854,-0.874529008,1.598048526,-2.414142889,0.015772276,0.046504935
R04B5.11,28.16232994,0.051427127,1.471014348,-2.799426431,0.005119348,0.028454305
R04D3.3,24.26899802,0.156116734,1.924824554,0.081362616,0.935153578,0.961229195
R04E5.8,53.27628543,0.669906409,1.506735831,-2.545328766,0.010917489,0.039885686
R04E5.9,53.19782799,1.497513879,1.484796371,-1.949830185,0.051196363,0.10988363
R04F11.2,1775.082507,0.940016162,0.987019151,0.952724865,0.340729492,0.48532927
R04F11.3,209.9197052,0.122142474,1.273530767,-1.089268499,0.2760355,0.414307991
R04F11.5,43.3291896,-5.074147209,1.477839138,-3.375934617,0.000735654,0.009837235
R05A10.2,765.7317361,2.914946894,1.079399716,2.705546338,0.006819213,0.0325817
R05A10.3,103.6461822,2.237349453,1.470645257,0.165230611,0.868762472,0.919747012
R05A10.4,64.53350998,2.342870448,1.576140787,0.138139862,0.890129882,0.934698702
R05A10.6,31.75941286,2.472365007,1.471402408,-3.127660427,NA,NA
R05D11.5,149.7028946,-2.17539448,1.563811648,-2.175265232,0.029610246,0.070563318
R05D11.9,166.9023307,-2.645905991,1.597405773,-1.996636239,0.045864713,0.100713305
R05D3.12,347.11732,0.840212742,1.560564873,-0.69601335,0.486420469,0.625543191
R05D3.2,201.1969341,2.183959131,1.580504232,-1.013623491,0.310762444,0.452833947
R05D3.8,234.3257481,-3.146710843,1.65305848,-2.394646611,0.016636391,0.047698903
R05D3.9,2040.516411,-1.595695465,1.614239285,-0.982969834,0.325622286,0.469250107
R05D7.7,8.547854038,0.166631797,1.218607027,-2.143978457,0.032034613,0.074993457
R05D8.7,42.69049578,2.174732255,1.449593316,-3.046291877,NA,NA
R05D8.9,20.8819607,-0.087742492,1.591267919,-0.055098378,0.956060088,0.973109299
R05F9.11,21.03136628,0.845735711,1.424167241,-2.911708805,0.003594576,0.023838313
R05F9.6,1206.409568,-0.899911022,1.47630865,-0.608266054,0.543011032,0.677223907
R05F9.9,48.77901438,1.596105269,1.53181552,-1.866645926,0.06195105,0.12851613
R05G6.10,456.5361693,1.558121781,1.703850829,0.400627356,0.688694502,0.794588984
R05G6.5,40.6835264,1.231407134,1.383105297,-3.106576276,0.001892675,0.017130838
R05H10.1,32.57660309,0.553038379,1.527139935,-1.755603733,0.079156094,0.155323202
R05H11.1,20.70211609,0.660541832,1.40981573,-3.397759011,0.000679402,0.009252097
R05H5.3,62.66249429,1.108640372,1.387082415,-2.035418736,0.041808758,0.093270499
R05H5.4,82.05873425,-0.991848835,1.56176038,-2.574280075,0.010044892,0.038502349
R06A4.2,75.47537857,1.241878418,1.61988557,-2.368568702,0.017857064,0.049560742
R06B10.2,78.65157555,-1.226093432,1.497823691,-2.715411824,0.00661934,0.032157678
R06C1.4,11275.16898,0.442303727,0.466490919,0.948154242,0.343050938,0.487704783
R06C1.6,21.47859417,0.952954558,1.31010117,-2.966248463,0.003014568,0.021670452
R06C7.6,9.070126897,-3.42985912,1.36197305,-2.480687621,0.013112923,0.042884005
R06F6.12,106.8682063,0.075172071,1.621318604,0.046376663,0.963010037,0.977041266
R07B7.10,431.9160313,0.896594084,1.55921062,-0.266287247,0.790017994,0.867964442
R07B7.2,79.76909848,0.899448727,1.566620868,-2.135286089,0.032737649,0.076406531
R07B7.6,22.13225745,0.910303606,1.416405589,-3.129975601,0.001748208,0.016600032
R07B7.8,111.2331597,1.12427755,1.574863569,-2.463495448,0.013758964,0.043670477
R07B7.9,104.0354337,-1.246092949,1.583443231,-2.431764676,0.015025466,0.045538556
R07C3.13,337.4353064,-0.922478245,1.573888641,-1.598970265,0.10982721,0.199572931
R07C3.17,115.591176,-1.937352792,1.604524781,-1.199544966,0.230316111,0.360667434
R07E3.1,7219.604618,0.312778128,1.044289438,0.299552723,0.764518351,0.850641724
R07E3.2,17.96367618,2.047338096,1.322500982,-4.124748043,3.71E-05,0.001051147
R07E3.4,128.485204,-0.988541412,1.77235308,-0.554179907,0.579455728,0.707223075
R07E3.7,15.01266233,1.582906445,1.267238462,-3.18312172,0.001456964,0.015029827
R07E4.3,77.87246157,1.177834125,1.570200184,-0.694617303,0.487295166,0.626282516
R07E4.5,23.63478005,2.114804066,1.264125414,-2.809173199,0.004966892,0.027952147
R07E5.1,1048.486986,1.700937679,1.419916017,1.203048721,0.228957467,0.359024282
R07E5.11,17.46300609,1.516374772,1.397491222,-2.739669316,0.006150103,0.031100161
R07E5.15,480.055904,-3.057391148,1.593196089,-1.903877591,0.056926128,0.119877704
R07E5.4,215.201741,-0.293821889,1.734287004,-0.169091419,0.865724734,0.918112991
R07E5.6,151.0050648,0.63919652,1.66419183,-0.235060292,0.814161938,0.885124357
R07E5.7,104.1944244,-2.355445241,1.508579568,-1.868603143,0.061678048,0.128026076
R07G3.8,61.36001477,-2.752662687,1.659133018,-1.644357503,0.100102378,0.185746906
R07H5.8,1209.086196,0.093666105,1.343732561,0.069708979,0.944425295,0.965878998
R08A2.1,83.78581967,-0.016626836,1.619901031,-2.598628109,0.009359711,0.037482716
R08A2.2,256.8979541,1.04200374,1.544457298,-0.455877048,0.648478395,0.763539267
R08A2.5,49.10945007,3.277785707,1.444802715,-0.795996363,0.426034149,0.570875322
R08C7.16,1.255102224,0.852990671,1.236222044,0.707486597,0.479264139,0.61904959
R08D7.1,364.1800403,1.049813764,1.493648114,0.705174494,0.480701652,0.620403899
R08D7.4,221.7048276,-1.04114301,1.413046092,-1.623902463,0.104396627,0.19184074
R08D7.7,49.99663197,1.216042758,1.430553287,-1.396868598,0.162453089,0.274344788
R08E3.1,787.5746214,0.171926401,1.355657036,-2.835191009,0.004579829,0.026754093
R08E3.3,89.57475049,1.482956395,1.453180995,-0.030600327,0.975588281,0.983845434
R08E5.3,4238.355767,-0.277427073,1.288681477,-0.215210712,0.82960304,0.895008134
R08E5.4,7.816047692,2.07257031,1.285900573,-3.083505782,0.002045771,0.017851363
R08F11.4,520.5572171,-0.957967911,1.764599833,-0.539463757,0.589566898,0.716216126
R09A1.2,134.4882348,1.195018598,1.681131592,-0.760733124,0.446816486,0.589633771
R09A8.5,14.23722167,-0.239793368,1.36469868,-2.841896596,0.004484603,0.026554242
R09B3.2,3189.165056,0.058553899,0.806315327,0.072615132,0.942112385,0.965025386
R09B3.3,21091.59236,-0.693303857,0.449179184,-1.543478994,0.1227146,0.218692032
R09E10.1,134.7259848,-3.02123971,1.670779587,-2.329203989,0.019848262,0.052940524
R09E10.13,3436.255967,0.346781361,0.920195824,0.376887813,0.706256979,0.807714239
R09E10.6,6691.936417,0.077835224,1.080302311,0.072045566,0.942565645,0.965394996
R09E12.9,592.5986158,0.613375346,1.439087248,0.426864522,0.669478008,0.780505957
R09F10.1,2072.910635,1.068563812,1.287201532,0.831393765,0.40575122,0.551401444
R09F10.5,16.79036526,-1.303814645,1.389041949,-2.872834671,0.004068069,0.025193456
R09H10.1,9.519994962,1.756445068,1.288483071,-2.985714267,0.002829169,0.020859599
R09H10.3,2492.035801,0.434482064,1.431124471,0.303895248,0.761207698,0.848177342
R09H10.5,9529.917799,-1.406013363,1.345092472,-1.043160297,0.296874058,0.437725796
R09H10.7,13.82664389,2.787699259,1.293547361,-2.174390716,0.029675805,0.070671177
